Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
40,117,7,-12,-115,-21
20,97,-13,-32,-95,-1
21,77,7,-31,-75,19
22,97,-13,-30,-55,-1
23,77,-12,-10,-35,-2
43,57,-32,-9,-15,-3
44,37,-12,-29,-16,-4
45,57,-32,-49,-17,-5
46,37,-12,-69,-37,-6
45,57,8,-89,-57,-26
46,77,28,-88,-58,-25
45,57,48,-68,-57,-45
46,37,68,-88,-58,-44
45,57,88,-108,-78,-64
46,77,68,-107,-98,-84
45,57,88,-87,-78,-83
44,77,68,-86,-98,-82
45,57,88,-85,-99,-81
46,37,68,-65,-79,-82
45,17,88,-66,-59,-102
46,-3,108,-46,-39,-82
45,17,108,-26,-19,-62
46,37,108,-25,-20,-82
47,57,88,-24,-40,-62
46,37,68,-4,-20,-63
47,38,88,-3,0,-62
46,18,68,-2,1,-61
45,17,88,-22,21,-81
44,-3,68,-42,41,-101
64,-23,88,-41,61,-81
65,-22,68,-21,81,-61
66,-22,88,-1,61,-41
67,-21,68,19,81,-41
66,-21,88,39,101,-41
67,-21,108,38,101,-41
66,-21,88,37,101,-41
67,-21,108,36,100,-41
66,-21,88,56,100,-41
67,-21,89,55,101,-41
66,-21,69,54,101,-42
67,-1,49,53,81,-22
66,19,29,33,101,-2
67,-1,9,13,101,-3
66,-21,-11,-7,101,-4
65,-1,9,-27,101,16
64,-21,29,-47,101,-4
65,-1,9,-67,100,-3
64,19,29,-66,80,-23
65,-1,9,-65,60,-43
64,-21,29,-45,40,-23
65,-21,49,-65,41,-43
66,-41,29,-85,21,-23
67,-41,49,-84,1,-3
68,-41,29,-104,-19,-4
69,-41,49,-104,-18,-5
70,-41,69,-103,-19,-6
71,-41,89,-102,-18,-26
72,-61,109,-82,-38,-46
73,-81,89,-62,-37,-47
74,-101,69,-42,-36,-48
75,-101,49,-22,-56,-49
76,-101,29,-2,-76,-50
77,-101,9,18,-75,-51
78,-102,29,17,-95,-71
77,-102,9,16,-94,-51
78,-102,29,15,-74,-52
58,-102,9,35,-54,-72
78,-102,29,55,-55,-92
77,-102,9,54,-56,-93
97,-102,29,53,-57,-113
96,-102,49,52,-58,-114
97,-102,29,32,-59,-115
96,-103,49,12,-79,-95
97,-103,29,-8,-99,-96
98,-103,9,-7,-98,-97
99,-103,29,-8,-118,-77
98,-103,49,-9,-119,-57
99,-103,29,-29,-120,-37
98,-103,30,-49,-100,-36
99,-103,50,-69,-80,-35
98,-103,70,-89,-60,-34
99,-103,90,-88,-40,-14
79,-103,70,-87,-20,-15
78,-103,90,-67,0,-16
77,-103,70,-87,1,-15
78,-103,90,-107,21,5
77,-83,70,-106,20,6
76,-103,90,-86,40,7
77,-102,70,-66,41,-13
78,-101,90,-65,61,-12
77,-101,70,-64,81,-32
78,-101,90,-84,82,-33
77,-101,70,-83,81,-34
78,-101,90,-82,61,-35
77,-81,70,-102,62,-55
78,-81,90,-82,42,-54
79,-61,70,-62,43,-55
78,-61,50,-42,44,-75
79,-41,30,-22,24,-74
78,-41,29,-23,4,-75
