result
25
31
38
46
51
49
55
40
56
62
67
75
72
61
68
88
79
83
75
71
79
80
92
94
83
79
108
92
97
101
94
87
87
107
94
102
94
105
96
91
80
71
108
83
97
86
104
98
92
94
97
81
87
88
108
107
107
88
99
77
101
