result
24
29
28
37
24
34
36
38
36
27
39
44
52
51
43
46
67
68
58
59
66
65
56
68
73
58
60
61
54
60
59
76
64
62
62
69
64
56
73
56
76
67
60
59
54
55
67
79
61
53
47
52
50
63
62
81
77
57
48
58
64
