result
35
34
35
68
67
83
112
122
127
158
167
158
162
180
151
175
170
162
177
181
191
177
182
189
184
162
180
176
181
189
173
185
180
180
181
186
186
182
183
184
192
196
193
181
166
183
188
183
158
189
183
184
187
183
188
193
187
186
175
187
200
