result
34
32
30
23
34
40
29
41
43
48
54
66
63
59
43
51
63
53
55
59
63
82
80
81
79
76
83
77
75
76
79
92
74
74
95
90
67
81
75
77
82
82
74
87
93
64
74
78
81
88
86
79
98
94
115
80
76
70
68
76
83
