result
33
41
50
55
69
69
69
73
86
69
92
86
84
90
80
88
99
111
120
118
131
114
102
96
105
90
97
78
89
99
85
94
92
105
93
91
111
107
89
90
102
89
105
79
108
86
91
85
102
107
108
103
114
107
90
111
103
108
90
87
101
