result
35
32
34
47
63
55
74
57
82
67
73
72
73
78
82
101
98
83
86
78
90
103
99
82
88
77
76
88
75
74
78
75
83
78
85
89
84
96
106
80
89
75
85
83
102
81
109
101
108
106
95
81
78
90
81
85
111
105
89
115
93
