result
36
30
31
32
37
39
37
41
45
38
49
47
57
43
53
55
47
46
70
49
53
70
61
61
53
55
65
73
64
59
66
57
53
70
63
62
63
58
71
65
61
48
58
80
60
62
59
70
61
79
61
57
50
66
60
71
66
79
73
85
79
