Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
97,26,55,-51,-10,-17
77,46,35,-52,-9,-18
57,45,34,-72,-29,-17
58,65,14,-52,-30,-18
38,85,-6,-72,-29,-38
18,65,14,-52,-30,-39
17,85,34,-51,-29,-59
18,84,14,-50,-28,-39
17,83,34,-49,-48,-38
18,63,14,-29,-68,-18
38,43,34,-9,-69,-19
18,63,35,-10,-70,-18
-2,43,55,-11,-71,-17
-3,63,75,-31,-70,-16
-4,43,95,-11,-71,-15
16,23,96,9,-72,-14
36,43,95,29,-73,-34
56,23,75,49,-93,-35
76,43,74,50,-73,-36
96,23,54,51,-93,-35
76,3,34,52,-73,-36
96,23,14,53,-93,-35
116,43,-6,52,-73,-36
116,42,14,32,-53,-37
96,22,-6,12,-54,-38
116,21,-5,-8,-55,-39
117,41,15,-7,-75,-59
97,21,-5,-6,-95,-58
117,1,15,-5,-75,-78
117,-19,15,-4,-95,-79
117,1,-5,-24,-75,-78
117,21,15,-23,-95,-79
117,41,-5,-22,-75,-78
117,21,15,-42,-95,-79
97,41,-5,-22,-75,-78
98,21,15,-2,-74,-79
118,41,-5,-1,-94,-78
118,61,15,19,-93,-79
118,81,35,39,-92,-78
118,101,15,59,-91,-79
119,81,-5,59,-71,-99
119,61,15,59,-91,-98
119,81,-5,39,-90,-78
99,82,15,59,-70,-79
119,62,35,39,-71,-78
119,82,55,19,-72,-58
119,102,35,18,-92,-38
119,82,55,-2,-93,-58
99,62,54,-22,-92,-59
119,82,34,-42,-93,-39
99,102,14,-62,-92,-19
79,82,-6,-42,-93,-18
99,62,14,-62,-92,2
79,82,-6,-42,-93,3
78,62,14,-62,-92,4
98,82,34,-42,-93,5
78,81,54,-62,-92,-15
58,61,74,-42,-72,-14
38,41,94,-43,-92,-13
18,21,74,-63,-93,-12
-2,1,94,-62,-92,8
-22,-19,74,-42,-93,28
-21,1,54,-43,-73,48
-1,21,34,-44,-93,49
19,1,33,-64,-92,50
39,2,32,-44,-72,70
19,22,31,-43,-92,90
39,42,30,-42,-72,91
59,41,29,-22,-92,90
39,21,28,-21,-72,110
19,22,8,-1,-52,111
39,2,-12,19,-32,112
39,-18,-13,19,-31,113
39,2,-14,19,-30,114
38,22,-15,-1,-50,113
37,42,5,19,-49,112
36,62,-15,39,-48,92
16,82,5,59,-47,91
15,102,25,39,-27,92
-5,102,45,38,-47,91
15,82,25,37,-48,92
35,102,5,17,-28,91
55,82,25,-3,-29,90
54,81,5,-4,-49,89
34,61,25,-5,-50,88
14,41,5,-25,-49,89
-6,21,4,-26,-48,90
14,1,3,-46,-47,89
13,-19,2,-45,-48,88
33,1,2,-44,-49,87
53,21,1,-43,-48,86
73,41,21,-42,-49,87
53,61,1,-22,-29,67
33,81,-19,-2,-30,87
32,101,-20,18,-31,107
12,81,-40,38,-32,106
32,101,-20,58,-33,107
52,101,-20,78,-34,107
53,81,0,98,-35,108
73,101,-20,118,-36,109
