result
434.0
470.0
562.0
630.0
721.0
945.0
1202.0
1092.0
1227.0
1321.0
1335.0
1391.0
1330.0
1215.0
1372.0
1400.0
1509.0
1605.0
1474.0
1569.0
1616.0
1712.0
1512.0
1209.0
1499.0
1517.0
1692.0
1637.0
1687.0
1596.0
1577.0
1606.0
1796.0
1653.0
1764.0
1833.0
1856.0
1797.0
1835.0
1616.0
1839.0
1764.0
1822.0
1727.0
1850.0
1839.0
1840.0
1810.0
1883.0
1855.0
1886.0
1864.0
1920.0
1890.0
1851.0
1827.0
1956.0
1937.0
1992.0
1932.0
1925.0
