result
694.0
885.0
932.0
1105.0
1226.0
1542.0
1547.0
1704.0
1906.0
1776.0
1757.0
1869.0
1810.0
1937.0
1976.0
1953.0
1974.0
2041.0
1892.0
2035.0
2080.0
1945.0
2112.0
1900.0
1814.0
2054.0
1946.0
2024.0
2019.0
2006.0
1860.0
2111.0
2056.0
2035.0
2054.0
2143.0
2023.0
2071.0
1768.0
1928.0
1900.0
2037.0
2024.0
1962.0
2147.0
2193.0
1951.0
2069.0
2227.0
2219.0
2161.0
2117.0
2185.0
2117.0
2061.0
2147.0
2176.0
2070.0
1922.0
1862.0
1933.0
