result
28
30
35
37
32
33
47
34
45
38
38
42
42
39
40
43
53
41
42
46
42
43
47
52
51
60
41
57
44
46
51
44
51
54
56
43
42
43
45
44
42
47
50
47
51
54
50
51
41
58
36
35
44
52
52
41
44
41
47
38
51
