result
379.0
495.0
697.0
761.0
803.0
932.0
820.0
1015.0
1007.0
889.0
1175.0
1088.0
1040.0
1166.0
1218.0
1295.0
1305.0
1177.0
1381.0
1351.0
1541.0
1423.0
1461.0
1543.0
1493.0
1265.0
1379.0
1471.0
1358.0
1380.0
1406.0
1557.0
1388.0
1403.0
1271.0
1388.0
1471.0
1382.0
1622.0
1459.0
1453.0
1664.0
1719.0
1571.0
1693.0
1370.0
1808.0
1488.0
1511.0
1616.0
1518.0
1528.0
1273.0
1589.0
1506.0
1534.0
1453.0
1507.0
1378.0
1537.0
1419.0
