result
571.0
817.0
983.0
1167.0
1434.0
1272.0
1466.0
1737.0
1624.0
1556.0
1480.0
1442.0
1598.0
1578.0
1609.0
1534.0
1637.0
1432.0
1677.0
1510.0
1674.0
1690.0
1718.0
1408.0
1372.0
1621.0
1599.0
1553.0
1748.0
1715.0
1496.0
1549.0
1743.0
1531.0
1741.0
1662.0
1650.0
1609.0
1562.0
1660.0
1455.0
1616.0
1570.0
1448.0
1746.0
1550.0
1519.0
1443.0
1564.0
1456.0
1540.0
1626.0
1711.0
1596.0
1601.0
1384.0
1637.0
1426.0
1667.0
1522.0
1537.0
