result
36
44
50
47
56
78
83
80
74
65
72
84
85
90
84
78
95
92
96
83
84
99
84
96
113
104
83
95
71
83
88
88
98
92
88
96
77
85
93
85
81
94
69
102
63
84
70
87
80
71
92
83
92
69
82
83
94
94
85
79
75
