result
35
30
49
84
119
153
166
171
171
165
172
184
180
166
162
170
152
126
166
161
143
157
174
147
161
163
133
138
155
159
143
165
121
132
160
158
134
162
150
168
121
115
149
140
128
136
134
155
149
135
144
145
136
145
142
133
135
123
149
127
139
