result
33
45
41
56
62
77
75
83
94
115
126
131
133
134
134
136
144
156
160
170
170
171
143
170
157
174
174
162
178
168
173
181
181
157
183
171
173
179
183
172
192
190
193
180
188
190
175
202
173
187
170
195
188
185
178
191
191
180
187
189
199
