result
509.0
760.0
671.0
830.0
919.0
1057.0
1034.0
1125.0
1228.0
1476.0
1588.0
1645.0
1673.0
1673.0
1677.0
1685.0
1779.0
1903.0
1934.0
2062.0
2050.0
2062.0
1783.0
2052.0
1928.0
2112.0
2087.0
1977.0
2150.0
2024.0
2098.0
2184.0
2182.0
1904.0
2212.0
2056.0
2117.0
2141.0
2201.0
2077.0
2291.0
2265.0
2298.0
2169.0
2263.0
2268.0
2101.0
2377.0
2092.0
2229.0
2037.0
2313.0
2238.0
2213.0
2134.0
2263.0
2282.0
2155.0
2227.0
2252.0
2355.0
