result
32
29
37
34
40
46
66
57
54
46
50
41
47
46
43
62
57
54
67
63
69
53
79
69
74
60
47
64
67
58
71
85
68
66
72
57
73
69
72
80
71
59
79
71
81
90
76
64
86
93
88
94
73
85
80
79
70
77
75
73
79
