Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
45,53,5,-109,-31,-102
44,33,-15,-89,-30,-82
24,32,5,-90,-29,-81
4,33,-15,-70,-28,-82
24,13,5,-50,-27,-62
4,-7,-15,-30,-47,-42
24,-6,5,-29,-46,-22
44,-5,-15,-9,-45,-23
24,-4,5,-8,-65,-24
44,-3,-15,-28,-85,-4
24,-2,5,-48,-84,-3
44,-1,-15,-49,-83,-2
24,-1,5,-69,-82,-2
44,-1,-15,-89,-81,18
64,-21,5,-90,-101,-2
44,-22,25,-70,-81,-1
24,-23,26,-71,-61,-21
44,-24,27,-51,-41,-21
24,-44,47,-31,-41,-21
44,-45,46,-11,-41,-21
24,-46,66,-12,-41,-21
44,-45,86,-13,-41,-1
43,-46,106,-33,-21,-1
23,-47,86,-53,-21,-1
3,-48,66,-52,-21,19
-17,-28,86,-53,-1,18
3,-27,66,-73,19,17
-17,-28,86,-72,39,16
-16,-29,66,-73,59,15
4,-28,86,-93,39,16
24,-29,106,-94,59,36
4,-28,86,-74,79,35
24,-29,66,-75,59,34
44,-49,86,-55,79,54
64,-50,66,-56,59,34
65,-51,86,-76,79,54
45,-50,66,-96,59,53
25,-51,86,-95,79,52
5,-50,66,-75,59,51
25,-30,86,-76,39,50
45,-29,66,-77,19,30
44,-28,86,-78,-1,31
64,-27,66,-98,-21,30
84,-26,86,-78,-41,50
64,-25,66,-58,-21,51
84,-24,86,-38,-1,52
104,-23,66,-18,19,32
84,-24,46,-19,39,12
64,-23,47,-39,19,-8
84,-24,67,-38,19,12
64,-23,87,-18,19,-8
44,-24,67,-19,19,-28
64,-23,87,-20,19,-29
63,-24,107,-40,19,-30
43,-23,87,-60,19,-50
23,-43,88,-59,19,-51
43,-44,68,-58,-1,-31
23,-45,69,-38,19,-11
43,-46,89,-18,-1,-12
23,-45,109,-17,19,-13
3,-46,89,-16,19,-14
23,-45,109,-15,19,6
43,-46,89,5,-1,-14
23,-45,69,4,-21,6
43,-46,89,-16,-1,-14
23,-45,69,-17,19,6
43,-46,89,3,39,-14
63,-45,69,23,19,6
83,-46,89,3,39,-14
63,-45,69,2,19,-34
83,-46,89,1,39,-54
63,-45,69,2,19,-74
43,-46,89,1,39,-94
63,-47,69,0,19,-95
43,-46,89,20,39,-96
63,-45,69,20,19,-97
83,-46,49,20,39,-77
63,-45,69,40,19,-97
43,-46,89,40,39,-117
23,-45,69,40,39,-118
43,-46,70,41,39,-119
23,-45,90,61,39,-120
3,-46,110,60,39,-100
23,-45,110,61,39,-100
43,-46,110,41,39,-80
63,-45,110,61,39,-100
43,-46,90,41,38,-80
23,-45,70,21,58,-60
43,-46,69,1,38,-40
63,-45,89,-19,58,-20
43,-46,109,-39,59,0
63,-45,108,-59,39,20
43,-46,88,-58,59,40
63,-45,68,-78,59,60
83,-46,88,-98,39,60
63,-45,68,-97,59,60
43,-46,88,-96,39,40
23,-45,68,-76,19,60
43,-46,67,-75,39,80
23,-45,87,-55,38,100
