result
34
43
79
89
102
105
156
125
184
170
170
203
191
181
181
179
189
180
171
163
170
143
169
164
156
153
147
147
151
156
162
132
166
151
165
153
169
151
155
157
177
154
172
153
132
146
135
141
175
127
157
151
160
154
180
183
169
156
155
159
155
