result
31
29
42
33
42
41
73
86
96
93
90
103
101
119
120
124
112
122
141
137
126
131
123
141
138
145
150
142
144
151
152
157
158
133
139
136
148
129
137
139
143
132
137
136
137
150
139
138
123
148
133
125
136
145
147
160
153
149
150
140
149
