result
23
29
46
34
49
69
65
81
87
97
129
148
130
130
123
135
149
152
152
141
139
153
160
167
142
167
176
178
151
167
160
161
162
171
165
161
186
177
161
164
159
174
160
170
187
172
157
173
174
181
186
184
164
169
161
187
178
169
181
183
177
