result
453.0
568.0
749.0
678.0
791.0
1027.0
939.0
1122.0
1206.0
1306.0
1639.0
1818.0
1657.0
1650.0
1591.0
1702.0
1855.0
1879.0
1891.0
1744.0
1750.0
1880.0
1967.0
2032.0
1789.0
2041.0
2109.0
2158.0
1857.0
2040.0
1968.0
1981.0
1985.0
2080.0
2003.0
1979.0
2228.0
2123.0
1942.0
2007.0
1928.0
2096.0
1954.0
2043.0
2230.0
2076.0
1924.0
2080.0
2098.0
2162.0
2221.0
2198.0
1996.0
2052.0
1952.0
2228.0
2149.0
2032.0
2182.0
2201.0
2132.0
