result
28
24
33
32
42
42
41
57
57
64
72
73
62
84
103
96
94
86
96
90
86
86
99
114
96
126
103
93
125
121
129
92
118
103
105
105
114
113
102
133
114
135
94
118
103
120
88
113
113
109
115
114
116
101
118
110
106
86
108
100
97
