result
27
41
46
48
48
66
58
67
84
82
100
116
100
122
98
132
118
139
129
125
134
104
129
142
138
168
124
135
143
133
149
140
132
118
131
127
133
156
134
155
153
130
106
144
146
142
140
144
132
167
114
133
140
151
135
151
133
123
131
160
124
