result
45
62
69
78
86
72
90
82
90
86
77
104
97
99
111
123
121
110
116
106
93
96
99
104
87
72
81
95
125
106
116
86
107
90
106
105
87
116
112
97
91
86
80
87
93
91
97
76
95
107
90
83
86
95
97
93
91
97
94
104
82
