result
39
48
61
85
96
105
141
152
152
165
151
163
159
175
175
173
198
167
178
166
171
155
184
191
163
169
175
176
181
178
190
198
182
179
200
201
186
192
180
170
173
177
185
172
178
185
191
198
194
196
183
172
187
185
193
198
184
201
195
182
191
