result
30
45
47
84
72
101
100
138
165
159
160
181
177
153
116
174
136
151
164
124
132
119
132
145
101
140
140
141
136
109
135
127
120
124
121
126
110
115
126
113
103
118
118
108
113
119
124
138
108
134
136
128
131
145
145
126
124
131
119
115
141
