result
28
27
28
31
36
45
45
36
41
39
43
52
51
44
38
53
48
62
46
38
42
51
47
43
62
60
62
59
65
59
45
44
57
64
64
63
44
79
67
72
69
65
66
62
66
54
63
69
72
67
67
69
62
56
84
77
71
81
80
78
83
