Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
45,118,57,-65,-83,-117
25,98,37,-45,-82,-117
5,97,17,-25,-102,-97
-15,98,-3,-5,-82,-77
5,97,-23,-6,-83,-76
-15,77,-43,14,-82,-96
5,78,-23,15,-83,-95
25,77,-3,16,-84,-94
5,76,17,-4,-83,-74
-15,75,-3,16,-103,-54
5,74,17,15,-104,-34
-15,75,-3,14,-103,-35
5,74,-4,-6,-102,-55
-15,75,16,-26,-101,-35
5,74,36,-6,-102,-34
-15,73,16,-26,-103,-14
5,74,36,-27,-83,-13
-15,73,16,-28,-84,-33
5,74,36,-8,-85,-34
-15,73,16,-9,-86,-54
5,72,-4,-10,-87,-55
-15,71,16,-11,-88,-56
5,70,-4,-12,-89,-57
6,69,16,-32,-90,-37
26,70,-4,-31,-91,-17
46,69,16,-30,-92,-18
66,70,-4,-29,-91,-19
86,69,-5,-49,-90,-39
106,70,15,-48,-91,-59
86,69,35,-47,-71,-79
66,70,55,-46,-70,-78
86,69,75,-66,-69,-98
66,49,95,-65,-68,-97
86,50,115,-64,-88,-117
66,51,115,-84,-108,-97
86,52,95,-104,-107,-77
66,51,115,-84,-87,-78
86,52,95,-83,-67,-77
66,51,96,-63,-47,-76
65,52,76,-62,-48,-96
85,51,56,-61,-49,-76
65,52,76,-41,-50,-75
85,53,96,-21,-51,-74
105,52,116,-1,-52,-94
85,51,96,19,-32,-114
65,52,76,19,-52,-94
85,53,96,19,-53,-93
84,52,76,19,-54,-113
64,53,96,39,-55,-93
44,52,76,39,-56,-73
24,51,96,39,-57,-93
4,52,116,59,-58,-73
24,53,96,39,-59,-53
4,52,116,19,-60,-33
24,51,96,39,-40,-13
4,52,116,59,-20,7
24,53,96,39,-19,6
4,52,76,19,-18,5
24,51,96,39,-17,-15
44,52,116,59,-16,-15
45,51,96,39,-17,-16
65,52,116,59,-37,-36
45,51,96,39,-38,-37
25,52,116,19,-39,-38
5,51,96,39,-39,-38
25,52,116,59,-39,-38
5,51,96,39,-39,-38
25,52,76,38,-39,-38
5,51,96,37,-39,-38
25,52,76,57,-39,-38
5,51,96,37,-39,-38
25,50,76,36,-39,-58
5,49,96,16,-38,-59
25,50,76,15,-39,-59
5,51,96,-5,-39,-59
25,52,116,-6,-38,-39
45,51,96,-7,-38,-19
25,50,116,-27,-39,1
5,49,96,-26,-38,21
25,50,116,-46,-18,41
5,70,96,-45,-17,21
25,71,76,-44,-16,22
5,72,96,-24,-15,21
5,71,116,-23,-14,1
-15,72,96,-3,-13,-19
5,73,116,-23,7,1
25,72,96,-43,-13,21
5,73,116,-42,-33,1
25,72,96,-22,-34,-19
45,73,116,-21,-35,1
25,72,96,-41,-55,21
45,73,95,-61,-54,41
65,72,115,-61,-53,42
85,71,95,-81,-52,62
105,70,115,-101,-72,61
85,69,95,-81,-71,81
105,68,115,-61,-70,61
105,69,115,-62,-69,81
85,68,95,-63,-68,61
105,69,115,-64,-67,62
