result
33
31
35
26
23
24
32
24
26
23
26
33
24
26
26
24
28
22
22
24
29
22
28
30
26
32
31
27
23
26
33
25
26
21
25
31
31
28
36
29
26
33
33
33
32
32
34
33
39
33
37
28
34
32
35
35
27
28
35
33
30
