result
30
33
32
33
29
31
31
27
22
28
26
35
30
38
40
35
28
36
35
38
42
51
40
41
35
44
54
44
38
43
41
43
42
46
51
54
45
43
50
46
34
45
44
39
55
38
51
51
45
54
40
51
36
46
46
58
35
53
40
47
64
