Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
48,8,30,-28,-83,-95
47,-12,29,-8,-84,-94
27,8,30,-9,-85,-114
26,7,10,11,-65,-115
25,27,10,-9,-66,-116
24,7,9,-10,-86,-96
23,-13,10,-9,-87,-97
43,-12,11,-8,-67,-98
63,-32,-9,-28,-68,-99
64,-12,11,-27,-48,-98
63,8,-9,-26,-49,-99
43,-12,11,-25,-50,-98
23,8,-9,-24,-51,-99
43,-12,11,-23,-52,-100
23,8,-9,-43,-53,-99
43,-12,11,-42,-54,-98
63,8,-9,-62,-34,-99
43,-12,11,-63,-35,-98
23,8,-9,-83,-36,-78
43,-12,11,-84,-37,-79
23,8,-9,-85,-38,-78
43,-12,11,-65,-39,-98
42,8,-9,-85,-40,-99
43,-12,11,-86,-60,-98
23,8,-9,-87,-40,-99
3,-12,11,-88,-39,-98
23,8,12,-68,-40,-99
3,-12,13,-69,-39,-98
23,8,12,-89,-40,-99
3,-12,13,-90,-39,-98
23,8,14,-91,-40,-99
43,-12,13,-92,-39,-98
63,8,14,-91,-40,-99
43,-12,34,-92,-39,-98
23,8,33,-72,-40,-99
3,-12,34,-52,-39,-98
23,8,33,-51,-40,-99
3,-12,32,-31,-39,-98
23,8,33,-32,-40,-99
3,-12,53,-32,-39,-98
23,8,54,-33,-40,-99
3,-12,53,-34,-39,-98
-17,8,54,-14,-40,-99
3,-12,53,6,-39,-98
2,8,52,26,-59,-99
22,9,53,46,-39,-98
42,29,54,26,-40,-118
62,49,55,25,-20,-117
42,29,54,45,-19,-116
62,9,55,25,1,-115
82,29,56,45,21,-114
102,9,57,25,41,-113
82,29,58,5,40,-112
62,9,57,-15,60,-113
42,29,58,-35,61,-114
22,9,57,-34,60,-113
2,29,58,-35,61,-112
22,9,57,-55,60,-111
2,29,58,-75,61,-110
-18,30,57,-74,60,-109
2,10,58,-73,61,-108
22,-10,57,-93,60,-107
2,-9,58,-92,61,-106
-18,11,57,-91,60,-105
2,31,58,-90,61,-85
22,51,57,-70,60,-65
2,71,58,-50,61,-64
-18,51,57,-30,60,-63
2,31,58,-31,61,-62
22,51,57,-32,60,-63
2,31,58,-12,61,-62
-18,51,57,8,60,-63
2,50,58,-12,61,-62
-18,30,57,-13,60,-63
2,10,58,-33,61,-62
-18,-10,57,-34,60,-63
2,10,56,-14,40,-62
22,-10,57,-34,20,-63
2,10,58,-14,0,-62
-18,-10,57,-34,-20,-63
2,10,58,-14,-40,-62
22,-10,57,6,-60,-63
2,10,58,-14,-80,-62
22,-10,57,-34,-79,-63
2,10,58,-54,-78,-43
22,-10,57,-55,-77,-42
2,10,58,-75,-97,-43
22,-10,57,-95,-77,-42
2,10,58,-94,-76,-43
22,-10,57,-93,-75,-42
2,10,58,-113,-76,-22
22,-10,57,-114,-77,-23
2,10,58,-113,-78,-24
22,-10,57,-112,-98,-25
2,10,37,-92,-78,-26
22,-10,36,-72,-98,-27
2,10,35,-73,-78,-26
22,-10,55,-93,-98,-27
2,10,56,-73,-78,-26
3,-10,57,-53,-98,-27
