result
34
33
44
82
90
92
98
110
123
115
103
123
117
128
127
115
130
139
128
110
116
127
122
135
114
119
123
107
129
118
110
117
116
126
120
97
116
119
126
115
122
118
117
114
107
103
109
108
112
109
119
125
111
111
95
103
107
96
98
98
104
