result
25
25
36
44
48
66
46
41
52
75
59
81
85
68
83
90
89
94
91
77
79
82
82
93
83
112
89
92
103
92
94
95
116
100
87
88
97
93
111
80
106
118
112
111
131
105
127
99
114
101
118
111
133
121
117
100
106
101
109
125
109
