result
30
24
36
30
27
28
30
30
31
29
37
27
27
29
22
25
41
25
28
30
29
32
26
29
38
29
30
38
35
32
37
37
32
41
34
40
33
29
27
38
34
38
38
36
42
39
40
29
45
38
39
45
38
47
32
39
38
49
46
41
35
