Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
34,60,79,-99,-62,-23
14,60,99,-98,-82,-3
-6,60,119,-97,-81,-23
14,60,99,-96,-61,-3
34,60,79,-95,-41,17
14,60,59,-115,-42,16
-6,60,79,-95,-43,-4
-5,60,59,-75,-44,-24
15,60,39,-76,-45,-44
35,60,19,-96,-65,-43
55,61,18,-76,-66,-23
75,41,-2,-77,-67,-22
76,42,-3,-57,-87,-42
56,41,17,-56,-88,-62
55,42,18,-55,-68,-42
54,41,-2,-75,-48,-22
53,61,-2,-95,-28,-23
52,62,-22,-75,-29,-43
32,63,-42,-74,-30,-44
52,62,-22,-94,-31,-45
32,63,-42,-74,-51,-44
31,83,-62,-75,-50,-45
30,103,-42,-76,-70,-44
29,102,-22,-96,-90,-64
28,101,-42,-116,-70,-84
27,100,-41,-96,-71,-85
47,101,-42,-97,-72,-65
46,102,-22,-77,-71,-66
66,101,-42,-78,-70,-86
86,102,-41,-79,-90,-106
106,101,-42,-99,-89,-107
106,102,-62,-79,-109,-108
86,103,-42,-80,-110,-88
66,104,-41,-60,-111,-68
86,103,-21,-40,-112,-48
66,102,-1,-20,-113,-28
46,101,19,-19,-114,-8
66,102,39,-18,-113,-7
86,82,38,-38,-93,-27
66,83,39,-18,-92,-47
46,82,39,-38,-72,-27
26,83,19,-18,-52,-47
27,84,-1,-38,-53,-67
47,83,-21,-18,-33,-47
46,84,-41,-38,-34,-27
26,85,-61,-18,-35,-7
6,86,-41,-38,-36,-27
-14,85,-21,-39,-16,-47
-15,65,-1,-40,-17,-27
5,85,19,-20,-37,-26
25,86,39,-19,-38,-6
24,85,39,-39,-18,-5
23,84,38,-59,-17,15
43,85,39,-79,-16,14
63,86,39,-99,4,-6
64,87,39,-119,24,-26
44,67,19,-99,4,-27
24,68,-1,-98,5,-28
44,88,-21,-78,-15,-29
24,89,-41,-98,-14,-9
44,90,-61,-97,-34,-10
64,91,-62,-117,-33,10
84,92,-63,-116,-32,9
64,93,-43,-96,-33,-11
65,113,-23,-97,-53,-31
64,112,-3,-77,-52,-30
63,113,17,-57,-72,-29
62,114,37,-37,-71,-49
61,115,57,-38,-70,-50
60,116,77,-18,-69,-30
40,115,78,-38,-68,-10
20,114,98,-18,-67,-9
0,94,78,-17,-66,-10
-20,95,77,-37,-86,-30
0,94,57,-36,-85,-31
20,93,37,-56,-105,-51
40,113,17,-55,-106,-50
60,114,37,-35,-107,-49
80,94,57,-15,-108,-48
100,74,37,-14,-88,-68
80,54,36,-13,-87,-48
60,53,16,7,-67,-28
61,52,-4,8,-47,-8
41,51,-3,-12,-46,-7
21,50,-2,-32,-26,-6
1,70,18,-52,-25,-5
-19,50,17,-53,-24,-4
1,70,18,-73,-23,-3
-19,50,38,-74,-24,-23
-18,30,39,-94,-44,-22
-17,10,59,-114,-43,-42
-16,30,39,-94,-43,-62
-15,10,59,-95,-63,-82
-14,30,39,-75,-83,-62
-13,50,19,-55,-82,-62
7,51,39,-56,-81,-63
27,50,19,-36,-82,-43
28,51,-1,-16,-81,-23
27,31,-21,-36,-82,-3
28,11,-41,-37,-83,17
