result
32
45
39
62
64
83
74
90
102
83
94
95
89
69
94
102
93
87
112
94
88
98
83
88
105
99
93
100
116
88
103
107
97
139
108
109
120
98
119
99
98
129
93
102
100
100
115
108
104
81
108
120
106
94
112
114
103
127
109
109
106
