result
33
29
32
45
28
48
56
86
79
102
84
107
102
133
120
120
136
133
132
132
134
153
143
134
149
143
166
136
139
170
144
163
144
156
133
129
155
151
151
150
155
133
151
158
159
155
146
163
162
157
169
167
157
168
166
180
154
168
167
179
179
