result
36
50
64
111
141
158
153
170
168
171
163
188
176
160
184
153
173
150
147
166
171
174
171
157
166
151
160
126
145
161
155
173
139
168
148
131
154
152
165
162
141
170
126
162
163
158
149
146
143
180
139
134
148
159
185
176
154
169
172
155
153
