result
572.0
721.0
741.0
853.0
934.0
1093.0
1066.0
1356.0
1343.0
1278.0
1557.0
1841.0
1590.0
1603.0
1717.0
1727.0
1616.0
1702.0
1906.0
1962.0
1753.0
1838.0
1881.0
1845.0
1650.0
1799.0
1640.0
1772.0
1707.0
1876.0
2027.0
1822.0
1770.0
1821.0
1922.0
1822.0
1994.0
1930.0
1851.0
2140.0
2016.0
1953.0
1787.0
1847.0
1983.0
1921.0
1913.0
2026.0
2005.0
1938.0
1928.0
1954.0
1984.0
2025.0
1850.0
2029.0
2153.0
1881.0
2048.0
2099.0
2057.0
