result
21
19
15
13
12
15
14
17
15
23
23
22
13
18
23
17
18
20
15
22
15
19
17
23
13
22
15
13
14
14
17
17
14
17
10
15
16
14
16
16
14
13
13
12
11
14
12
15
11
14
16
13
15
12
13
11
15
13
12
15
14
14
15
9
11
12
14
11
12
13
13
11
9
13
10
9
13
13
13
14
