result
29
37
65
113
149
172
198
199
191
202
214
197
195
205
211
193
196
207
211
196
210
216
223
227
196
203
203
212
208
196
216
216
197
207
206
207
215
211
207
203
210
219
216
201
212
209
205
206
206
200
217
215
215
201
213
209
207
207
197
214
211
205
215
220
207
207
206
214
208
215
214
214
207
222
200
198
214
220
211
211
