result
528.0
664.0
871.0
1336.0
1320.0
1359.0
1543.0
1145.0
1304.0
1555.0
1334.0
1592.0
1627.0
1699.0
1883.0
1500.0
1822.0
1868.0
1505.0
1962.0
1955.0
1249.0
1486.0
2050.0
1988.0
1904.0
1904.0
1945.0
2223.0
2055.0
2243.0
1924.0
2117.0
1601.0
1815.0
1790.0
2073.0
1236.0
1760.0
1736.0
2038.0
2000.0
2212.0
2047.0
2303.0
2162.0
2305.0
2297.0
2136.0
2149.0
1748.0
2094.0
2209.0
2322.0
2335.0
2028.0
1783.0
2357.0
2024.0
1973.0
2159.0
