result
26
39
55
47
67
75
90
106
111
112
125
146
158
169
165
156
178
172
173
173
167
158
175
191
163
174
162
177
185
173
176
172
183
181
188
187
178
182
197
178
185
186
167
185
185
174
180
183
186
187
188
188
199
198
154
179
179
179
187
179
177
