result
29
31
42
44
57
47
61
43
64
65
85
72
60
66
86
84
80
86
74
103
80
79
88
74
73
95
88
71
73
83
82
79
80
96
86
68
96
94
109
97
95
99
110
126
86
89
71
68
88
73
78
89
82
85
90
98
78
90
77
79
78
