result
27
41
59
56
66
66
74
95
96
104
89
97
97
74
86
101
90
106
103
80
97
79
88
102
82
109
90
88
90
93
94
93
96
92
99
97
84
81
90
97
101
105
103
94
102
94
86
95
97
81
89
88
85
82
87
96
90
96
71
82
97
