Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
93,73,117,-106,-80,-77
93,53,97,-107,-60,-57
73,52,77,-87,-80,-37
72,32,76,-107,-100,-17
71,12,56,-87,-80,-18
70,11,57,-67,-79,-19
50,10,37,-68,-80,1
49,-10,17,-48,-79,2
29,-30,-3,-68,-78,-18
30,-10,-2,-48,-98,-17
29,-30,-22,-68,-78,-16
28,-50,-42,-67,-79,-15
27,-49,-62,-87,-99,-16
26,-69,-82,-86,-79,-15
25,-70,-83,-87,-80,-14
24,-90,-63,-88,-79,-34
23,-70,-64,-87,-59,-33
22,-71,-84,-107,-39,-53
21,-51,-64,-108,-19,-54
20,-52,-84,-109,-39,-74
20,-53,-64,-110,-38,-54
20,-73,-84,-111,-58,-74
20,-93,-64,-112,-38,-75
20,-94,-84,-113,-18,-76
20,-114,-64,-93,-38,-96
20,-94,-84,-73,-18,-95
20,-74,-64,-53,-17,-96
20,-54,-84,-33,-16,-116
20,-34,-64,-33,-36,-96
20,-14,-84,-34,-35,-97
20,6,-64,-14,-36,-98
20,6,-84,-14,-16,-118
20,6,-64,-14,4,-98
20,26,-84,6,3,-78
20,26,-64,6,2,-58
20,26,-84,6,22,-38
0,26,-64,6,2,-37
1,26,-84,6,-18,-17
-19,26,-64,6,2,3
-18,26,-84,6,1,23
-17,26,-64,6,-19,43
-37,26,-84,7,1,63
-38,6,-64,27,-19,62
-37,26,-84,28,1,63
-36,46,-64,48,-19,62
-37,66,-84,49,-39,63
-36,46,-64,29,-19,64
-37,66,-84,30,-39,84
-57,86,-64,10,-19,64
-56,66,-44,30,-39,84
-55,46,-24,10,-19,64
-54,66,-4,30,-39,63
-74,67,16,10,-19,43
-73,68,36,30,-20,44
-72,88,16,31,0,43
-71,68,36,32,1,44
-70,48,16,12,-19,45
-69,68,-4,-8,1,44
-68,48,16,-7,-19,43
-67,68,-4,-27,-18,44
-66,48,-24,-26,-17,43
-86,68,-4,-25,-18,23
-66,48,16,-5,-19,22
-46,28,-4,-25,-18,21
-26,48,-24,-45,-38,22
-27,28,-4,-44,-39,21
-28,48,-24,-43,-40,22
-8,28,-4,-63,-60,21
-28,27,16,-62,-80,22
-29,47,-4,-82,-80,42
-49,27,16,-81,-80,41
-29,47,-4,-82,-80,40
-30,27,16,-102,-80,41
-50,7,36,-101,-80,40
-30,27,16,-81,-80,20
-31,7,36,-61,-80,21
-51,-13,16,-41,-80,1
-31,-33,36,-21,-60,2
-32,-53,16,-1,-40,1
-33,-54,17,-2,-20,2
-34,-74,-3,18,-19,-18
-14,-75,17,38,-20,-19
-34,-76,18,58,-20,-19
-14,-77,-2,78,0,-39
-34,-57,-22,98,-20,-19
-14,-56,-21,118,-40,-18
-34,-55,-41,98,-20,-17
-14,-54,-42,78,-19,3
-34,-55,-62,77,1,23
-14,-75,-82,57,21,24
-34,-76,-83,77,41,25
-14,-96,-63,97,21,45
6,-76,-43,77,22,65
-14,-96,-23,97,21,85
-34,-76,-3,98,22,65
-14,-96,17,99,42,85
-34,-76,37,79,41,65
-14,-96,57,79,21,45
6,-76,56,59,22,44
-14,-96,55,79,42,64
