result
27
37
62
50
61
52
57
82
86
82
79
90
80
82
89
100
91
131
111
92
104
117
123
120
125
149
141
120
120
129
129
134
138
125
119
142
141
139
131
150
152
153
136
162
149
165
133
145
155
155
154
162
155
157
174
161
159
174
168
169
169
