result
31
30
27
32
40
39
53
50
60
63
65
73
64
67
96
77
80
97
103
105
102
104
107
129
134
122
120
134
143
148
147
144
147
148
156
146
145
145
152
161
156
160
159
162
159
171
151
146
163
157
148
124
131
147
122
127
105
131
114
122
142
