result
31
34
30
37
44
60
78
63
88
87
95
116
116
122
124
133
146
139
142
156
120
151
145
155
158
150
162
167
157
164
158
154
152
167
168
172
143
171
180
186
180
168
163
172
179
185
169
185
185
164
182
186
165
174
181
185
179
148
143
155
183
