Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
80,35,41,-86,-107,-67
80,15,21,-106,-107,-66
80,-5,22,-106,-108,-86
80,-25,21,-105,-88,-106
80,-45,1,-85,-87,-86
80,-44,-19,-65,-67,-85
60,-45,-20,-65,-47,-84
80,-44,-40,-66,-27,-64
60,-45,-60,-46,-28,-44
80,-65,-59,-26,-29,-43
80,-64,-79,-6,-30,-23
80,-65,-80,14,-50,-22
80,-85,-79,15,-51,-42
80,-65,-80,16,-71,-41
80,-45,-79,-4,-72,-61
100,-25,-80,-3,-73,-81
80,-5,-79,17,-53,-101
81,15,-80,18,-54,-81
80,35,-79,38,-74,-61
60,34,-80,18,-94,-41
60,54,-79,-2,-95,-21
60,34,-80,-22,-75,-21
40,33,-79,-42,-55,-1
20,34,-80,-62,-56,19
40,54,-79,-82,-57,19
40,53,-78,-62,-77,39
20,52,-79,-82,-97,59
20,72,-80,-102,-96,58
20,92,-80,-102,-97,38
20,72,-79,-102,-117,37
21,73,-80,-102,-116,36
41,53,-100,-102,-115,56
40,52,-80,-102,-116,36
40,32,-79,-102,-115,56
40,12,-99,-102,-116,57
40,-8,-100,-102,-117,56
40,-7,-80,-82,-116,55
20,-27,-60,-62,-117,54
20,-47,-40,-61,-97,53
20,-67,-20,-81,-96,52
20,-68,0,-81,-76,53
40,-67,20,-101,-56,54
60,-66,0,-101,-36,34
60,-67,-20,-101,-16,35
61,-66,-19,-101,-15,36
62,-67,-18,-101,-14,37
63,-66,2,-101,-13,38
64,-67,3,-81,-12,39
65,-66,2,-101,-32,38
66,-67,1,-81,-31,39
67,-66,2,-61,-32,19
68,-86,-18,-41,-33,18
69,-85,-19,-61,-13,17
49,-105,1,-81,7,16
50,-85,0,-61,8,15
70,-65,-20,-41,-12,14
71,-64,0,-21,-13,13
91,-63,1,-1,-33,-7
92,-62,-19,-21,-32,-27
72,-82,-18,-22,-52,-28
92,-81,-38,-42,-51,-29
72,-82,-58,-62,-52,-28
92,-81,-78,-82,-72,-27
72,-81,-98,-102,-92,-47
52,-82,-99,-103,-112,-67
32,-81,-98,-102,-92,-87
52,-101,-99,-82,-91,-88
32,-102,-98,-62,-90,-108
52,-82,-99,-42,-89,-107
32,-62,-98,-43,-109,-87
31,-42,-99,-44,-109,-86
51,-22,-98,-64,-89,-85
71,-2,-99,-65,-69,-84
51,18,-98,-66,-68,-83
71,17,-99,-46,-48,-82
51,16,-98,-26,-28,-81
71,-4,-99,-46,-27,-61
51,16,-98,-26,-7,-41
31,15,-99,-6,-7,-41
51,14,-79,-6,-7,-21
50,14,-78,-6,-7,-1
70,14,-79,-26,-6,19
90,14,-78,-46,-5,18
70,-6,-79,-45,-5,17
50,-26,-80,-65,15,16
70,-46,-79,-85,35,15
50,-66,-78,-84,34,16
70,-86,-79,-104,54,15
50,-66,-78,-104,74,16
70,-65,-79,-104,75,15
69,-85,-80,-104,95,14
89,-105,-79,-104,75,13
69,-105,-78,-104,76,12
89,-105,-79,-104,75,-8
69,-105,-59,-104,55,-28
89,-105,-39,-104,56,-29
69,-105,-19,-104,57,-49
89,-105,1,-104,56,-50
90,-105,2,-104,57,-70
70,-105,-18,-103,77,-69
