result
35
67
70
100
119
125
147
159
185
199
202
194
178
173
185
189
189
205
191
173
182
162
152
162
146
150
140
149
155
132
123
140
126
131
120
120
134
118
113
122
115
138
136
120
134
118
127
120
127
116
137
109
133
127
112
125
123
134
126
131
105
