result
34
30
34
49
46
46
48
47
48
54
54
63
68
64
81
64
73
77
83
99
84
70
70
72
72
73
67
67
74
77
76
75
65
72
78
64
83
94
73
76
75
85
74
71
78
62
62
77
70
84
65
67
69
51
68
61
58
79
74
68
63
