Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
61,11,69,-82,-51,-3
41,10,70,-62,-52,-23
21,11,50,-63,-53,-3
22,10,51,-83,-54,-2
2,-10,31,-82,-55,-22
3,10,32,-102,-56,-21
-17,-10,52,-82,-76,-41
-37,10,72,-62,-77,-61
-17,30,52,-63,-78,-81
3,10,72,-43,-79,-61
-17,-10,71,-44,-80,-62
-37,-9,91,-45,-60,-42
-17,-29,71,-46,-59,-22
3,-9,91,-66,-58,-2
-17,-29,71,-65,-59,-22
3,-9,91,-66,-39,-23
-17,-29,92,-86,-40,-43
-16,-9,72,-85,-20,-63
-36,-29,52,-84,-40,-83
-16,-30,32,-104,-20,-63
4,-10,12,-84,-19,-43
-16,10,32,-64,-18,-23
-36,-10,52,-44,-17,-3
-16,10,53,-24,-37,17
-36,-10,33,-25,-57,37
-16,10,53,-5,-58,57
4,30,52,15,-38,77
-16,10,72,14,-37,57
4,-10,52,34,-17,77
-16,10,72,14,-17,57
4,30,92,13,-16,77
5,10,72,-7,-17,57
-15,-10,73,-8,-16,37
-35,10,93,-9,-15,17
-55,-10,73,-29,-14,-3
-75,10,53,-49,-13,17
-95,-10,33,-69,-33,37
-75,10,32,-89,-32,17
-55,-10,52,-88,-52,-3
-35,10,72,-87,-53,-4
-15,-10,52,-86,-73,16
5,-30,32,-66,-74,15
25,-10,52,-67,-75,-5
5,10,32,-68,-76,-25
-15,-10,52,-69,-96,-5
5,10,32,-70,-97,-6
25,-10,52,-90,-98,14
5,10,72,-70,-99,34
-15,-10,52,-71,-119,35
5,-30,72,-91,-118,55
25,-10,92,-111,-118,35
26,10,72,-110,-118,55
25,-10,52,-109,-118,35
45,-9,53,-108,-117,55
65,-29,33,-109,-97,75
45,-9,53,-110,-98,55
25,11,73,-90,-78,56
45,-9,53,-70,-98,36
65,11,73,-50,-118,16
45,-9,74,-51,-119,-4
25,11,54,-52,-99,-24
45,-9,34,-72,-98,-44
25,11,14,-73,-99,-43
45,-9,34,-93,-100,-23
25,11,14,-113,-120,-3
45,-9,34,-112,-120,17
25,11,54,-112,-120,37
45,-9,74,-113,-120,57
25,11,94,-114,-120,37
5,-9,114,-115,-120,57
25,11,94,-95,-100,37
5,10,114,-75,-80,17
25,-10,94,-55,-60,-3
5,10,74,-54,-59,-23
25,-10,94,-34,-79,-3
5,10,74,-35,-59,-23
25,-10,54,-34,-58,-3
5,10,74,-14,-59,-23
25,-10,54,-13,-58,-24
5,10,74,-12,-78,-25
25,-10,94,-13,-58,-45
5,10,74,-12,-38,-25
25,-10,54,-11,-18,-45
5,10,34,-31,-17,-25
25,30,14,-32,-37,-5
5,50,-6,-33,-57,15
25,30,14,-34,-77,35
5,50,-6,-35,-76,55
25,30,14,-34,-96,35
5,50,34,-33,-116,15
25,30,54,-34,-116,35
5,50,34,-33,-115,15
25,30,54,-13,-115,35
5,50,34,7,-115,15
25,70,54,6,-115,35
24,50,34,5,-115,15
44,70,14,4,-115,35
64,50,34,3,-115,15
84,70,54,2,-95,-5
64,50,34,-18,-94,15
