result
27
29
35
35
47
42
33
40
41
46
39
50
52
52
54
53
63
80
78
67
54
76
69
67
67
80
65
81
82
75
57
69
76
85
77
74
77
70
77
75
95
78
82
78
80
79
66
76
78
76
76
59
96
65
81
73
81
75
59
76
90
