result
33
37
61
64
79
111
128
155
150
149
173
167
148
151
168
170
166
181
169
153
171
174
175
159
168
180
178
167
159
148
177
185
189
191
175
188
190
184
192
177
190
191
197
179
181
189
180
182
194
169
177
155
169
153
177
180
171
179
159
183
198
