result
29
37
47
53
60
78
80
105
110
113
122
97
131
149
144
146
160
152
149
158
158
166
173
175
188
187
170
170
167
185
174
179
178
189
179
182
174
182
188
173
180
185
196
182
160
143
161
157
145
130
135
160
172
177
176
179
180
169
195
166
180
