result
48
62
79
80
96
105
102
100
92
123
118
93
108
116
127
116
110
111
102
121
114
116
118
124
109
115
125
88
107
105
113
111
109
121
117
96
102
104
117
105
108
100
88
113
114
113
102
118
131
99
101
121
119
112
112
104
106
124
111
118
111
