result
31
39
63
68
82
90
99
114
95
122
117
122
113
118
96
112
106
111
115
108
119
118
101
126
98
113
101
119
116
117
118
115
107
118
112
99
115
113
101
132
99
115
102
107
137
106
120
117
119
128
95
113
116
116
89
108
102
120
106
122
108
