Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
1,69,28,-54,-120,-96
0,49,8,-55,-100,-76
0,48,-12,-56,-120,-77
-20,28,-32,-36,-100,-76
-40,8,-31,-37,-99,-75
-60,-12,-30,-36,-98,-74
-59,-32,-29,-37,-118,-73
-39,-33,-49,-17,-119,-93
-38,-34,-50,-18,-99,-92
-37,-14,-51,2,-79,-112
-36,-15,-71,-18,-59,-113
-35,5,-91,-17,-58,-114
-55,25,-71,-16,-38,-94
-35,5,-70,-36,-58,-74
-55,25,-50,-35,-38,-75
-55,5,-30,-35,-58,-76
-55,25,-29,-35,-38,-77
-56,5,-28,-34,-39,-57
-36,4,-8,-54,-40,-37
-16,3,12,-34,-40,-17
4,2,32,-14,-40,3
24,1,12,6,-40,2
44,1,32,26,-40,22
64,2,12,46,-40,42
44,1,32,26,-40,41
24,0,12,27,-20,40
44,0,32,28,-20,60
64,0,12,29,-20,61
44,0,13,28,-20,81
24,0,-7,29,-19,82
4,-20,-27,49,1,62
-16,-40,-47,50,2,63
-36,-39,-46,51,22,43
-56,-59,-45,31,21,44
-76,-60,-65,11,41,45
-77,-80,-85,-9,61,65
-78,-79,-65,-29,41,45
-78,-79,-45,-49,21,46
-98,-99,-25,-48,22,47
-118,-79,-5,-68,2,27
-98,-59,15,-88,-18,7
-78,-39,35,-89,-17,8
-58,-19,15,-69,3,9
-38,1,35,-68,23,29
-37,-19,15,-88,43,28
-17,1,35,-108,63,27
3,21,15,-109,83,28
23,41,35,-110,63,29
43,61,15,-111,83,28
63,81,16,-112,83,27
62,101,17,-92,84,7
42,101,-3,-72,104,-13
41,101,-2,-52,103,-33
21,101,-22,-53,83,-33
41,101,-42,-73,63,-32
61,101,-43,-74,43,-52
81,101,-63,-54,23,-51
81,101,-83,-34,3,-50
81,101,-63,-14,-17,-70
81,101,-43,6,-18,-90
61,101,-23,26,-38,-110
41,81,-3,46,-39,-90
40,82,-4,47,-40,-91
20,62,-24,48,-40,-71
0,42,-44,49,-40,-51
0,22,-64,50,-40,-31
0,42,-84,49,-39,-30
-20,22,-64,50,-19,-29
-40,21,-44,49,-39,-28
-40,41,-24,50,-38,-27
-60,21,-4,30,-18,-26
-80,20,16,29,2,-25
-100,40,-4,30,22,-26
-80,40,16,10,2,-46
-100,40,-4,-10,-18,-66
-120,41,16,-30,-19,-67
-119,21,17,-50,1,-87
-118,20,37,-49,21,-86
-118,20,57,-50,1,-66
-118,21,37,-51,0,-86
-118,1,36,-31,20,-66
-118,-19,35,-11,40,-86
-118,-39,34,9,20,-66
-118,-59,14,29,0,-86
-118,-60,-6,28,-20,-66
-118,-80,14,48,-40,-86
-118,-80,34,68,-20,-66
-118,-80,14,88,-40,-86
-118,-80,34,68,-20,-106
-118,-80,14,88,-40,-86
-118,-80,15,68,-20,-66
-118,-80,14,88,0,-67
-118,-80,34,68,20,-68
-118,-80,54,48,0,-48
-118,-80,34,28,20,-28
-118,-80,14,8,0,-8
-118,-80,34,-12,20,12
-118,-80,14,-32,0,32
-118,-80,15,-52,20,52
-118,-79,35,-72,0,72
