result
32
46
62
90
102
106
135
126
130
152
151
163
140
169
169
171
175
194
175
167
168
178
174
188
184
184
183
194
185
200
206
194
186
196
191
195
201
199
188
172
187
179
196
187
168
152
174
173
189
189
176
201
196
193
192
183
167
178
193
185
181
