result
31
36
56
60
66
82
74
73
89
94
101
93
119
118
98
117
84
120
106
116
113
116
102
121
132
134
118
137
138
127
139
131
145
146
143
132
152
143
132
151
130
145
149
145
148
146
137
133
154
166
162
175
155
158
167
150
162
170
170
166
166
